date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,h2h_home_win_rate,h2h_avg_goal_diff,result
2024-10-14,Italy,Israel,False,UEFA Nations League,0.4,0.3,1.6,1.4,0.2,0.2,1.0,1.8,0.0,1500.0,1500.0,0.8333333333333334,2.0,home_win
2024-10-14,Iceland,Türkiye,False,UEFA Nations League,0.4,0.2,1.8,1.5,0.6,0.2,1.7,1.0,-265.0,1500.0,1765.0,0.5,0.2,away_win
2024-10-14,Aruba,Haiti,False,CONCACAF Nations League,0.4,0.1,1.7,1.6,0.5,0.3,2.4,1.2,4.0,1500.0,1496.0,0.5,0.0,away_win
2024-10-14,Puerto Rico,Sint Maarten,True,CONCACAF Nations League,0.5,0.1,2.8,1.6,0.5,0.0,1.3,2.4,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-14,Saint Lucia,Saint Martin,False,CONCACAF Nations League,0.5,0.2,1.4,1.2,0.4,0.1,2.3,1.6,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-10-14,Curaçao,Grenada,True,CONCACAF Nations League,0.4,0.1,1.7,1.2,0.1,0.3,0.8,2.7,-163.0,1337.0,1500.0,0.5,0.0,home_win
2024-10-14,Trinidad and Tobago,Cuba,False,CONCACAF Nations League,0.4,0.3,2.2,2.2,0.2,0.5,1.0,1.4,0.0,1500.0,1500.0,0.75,1.75,home_win
2024-10-14,Jamaica,Honduras,False,CONCACAF Nations League,0.5,0.1,1.1,1.3,0.7,0.1,2.7,0.8,0.0,1500.0,1500.0,0.7,0.4,draw
2024-10-14,Nicaragua,French Guiana,False,CONCACAF Nations League,0.7,0.2,2.5,0.5,0.3,0.2,1.2,1.4,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-14,Belgium,France,False,UEFA Nations League,0.4,0.3,1.6,1.0,0.4,0.4,1.3,0.9,-119.0,1990.0,2109.0,0.2,-1.0,away_win
2024-10-15,Paraguay,Venezuela,False,FIFA World Cup qualification,0.2,0.3,0.5,1.0,0.4,0.5,1.2,0.8,206.0,1706.0,1500.0,0.4,0.0,home_win
2024-10-15,Uruguay,Ecuador,False,FIFA World Cup qualification,0.4,0.4,1.4,0.5,0.3,0.5,0.7,0.5,123.0,2006.0,1883.0,0.4,0.2,draw
2024-10-15,Argentina,Bolivia,False,FIFA World Cup qualification,0.7,0.2,1.5,0.4,0.4,0.0,1.1,1.7,639.0,2139.0,1500.0,0.6,1.3,home_win
2024-10-15,Brazil,Peru,False,FIFA World Cup qualification,0.3,0.3,0.9,0.9,0.1,0.3,0.3,1.2,511.0,2011.0,1500.0,0.9,2.1,home_win
2024-10-15,Uzbekistan,United Arab Emirates,False,FIFA World Cup qualification,0.6,0.4,1.6,0.6,0.4,0.4,1.7,0.9,143.0,1643.0,1500.0,0.0,-1.25,home_win
2024-10-15,Iran,Qatar,True,FIFA World Cup qualification,0.6,0.3,1.7,0.7,0.6,0.3,2.0,1.2,293.0,1827.0,1534.0,0.6,0.7,home_win
2024-10-15,South Korea,Iraq,False,FIFA World Cup qualification,0.6,0.3,2.0,0.6,0.8,0.1,2.0,0.7,178.0,1799.0,1621.0,0.3333333333333333,0.8333333333333334,home_win
2024-10-15,Jordan,Oman,False,FIFA World Cup qualification,0.7,0.1,2.3,0.8,0.4,0.3,1.5,0.8,3.0,1503.0,1500.0,0.75,1.0,home_win
2024-10-15,Palestine,Kuwait,True,FIFA World Cup qualification,0.3,0.3,1.2,1.2,0.3,0.3,0.9,1.2,0.0,1500.0,1500.0,0.5,0.0,draw
2024-10-15,Japan,Australia,False,FIFA World Cup qualification,0.8,0.0,3.3,0.6,0.6,0.2,2.3,0.5,121.0,1905.0,1784.0,0.4,0.5,draw
2024-10-15,China,Indonesia,False,FIFA World Cup qualification,0.1,0.4,0.9,1.8,0.4,0.3,1.1,1.2,0.0,1500.0,1500.0,0.7142857142857143,2.0,home_win
2024-10-15,Saudi Arabia,Bahrain,False,FIFA World Cup qualification,0.4,0.4,1.2,0.8,0.5,0.3,1.5,1.1,86.0,1586.0,1500.0,0.42857142857142855,1.2857142857142858,draw
2024-10-15,Colombia,Chile,False,FIFA World Cup qualification,0.6,0.2,1.6,0.6,0.1,0.3,0.4,1.2,484.0,1984.0,1500.0,0.2,0.0,home_win
2024-10-15,Kyrgyzstan,North Korea,False,FIFA World Cup qualification,0.2,0.3,1.3,1.5,0.3,0.3,1.5,1.1,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-15,Belarus,Luxembourg,True,UEFA Nations League,0.4,0.5,0.8,0.5,0.3,0.2,0.9,1.8,0.0,1500.0,1500.0,0.5,0.6,draw
2024-10-15,Kosovo,Cyprus,False,UEFA Nations League,0.4,0.2,1.4,1.2,0.1,0.0,0.4,3.2,0.0,1500.0,1500.0,1.0,3.3333333333333335,home_win
2024-10-15,Lithuania,Romania,False,UEFA Nations League,0.3,0.2,1.1,1.5,0.7,0.1,2.0,0.8,0.0,1500.0,1500.0,0.1111111111111111,-1.1111111111111112,away_win
2024-10-15,Guadeloupe,Martinique,False,CONCACAF Nations League,0.6,0.0,1.9,1.0,0.4,0.2,1.3,1.7,0.0,1500.0,1500.0,0.5,0.0,draw
2024-10-15,Suriname,Guyana,False,CONCACAF Nations League,0.4,0.3,1.8,0.9,0.6,0.1,2.7,1.6,0.0,1500.0,1500.0,0.8,1.0,home_win
2024-10-15,Dominican Republic,Antigua and Barbuda,True,CONCACAF Nations League,0.7,0.1,2.8,0.7,0.1,0.2,1.0,2.7,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-15,Bermuda,Dominica,False,CONCACAF Nations League,0.4,0.2,1.9,2.0,0.4,0.1,1.4,2.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-15,Barbados,Bahamas,False,CONCACAF Nations League,0.3,0.0,1.8,3.2,0.1,0.2,1.6,3.6,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-15,Belize,Turks and Caicos Islands,False,CONCACAF Nations League,0.5,0.1,1.1,1.2,0.2,0.3,0.8,1.9,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-10-15,Costa Rica,Guatemala,False,CONCACAF Nations League,0.4,0.3,1.4,1.1,0.5,0.2,2.0,1.0,0.0,1500.0,1500.0,0.5,0.8,home_win
2024-10-15,Scotland,Portugal,False,UEFA Nations League,0.1,0.3,1.4,2.1,0.7,0.2,1.6,0.6,-232.0,1800.0,2032.0,0.2222222222222222,-0.6666666666666666,draw
2024-10-15,Poland,Croatia,False,UEFA Nations League,0.2,0.4,1.4,1.5,0.4,0.2,1.1,1.2,-451.0,1500.0,1951.0,0.5,0.0,draw
2024-10-15,Spain,Serbia,False,UEFA Nations League,0.9,0.1,2.0,0.5,0.3,0.4,1.2,1.0,533.0,2033.0,1500.0,0.3333333333333333,0.5,home_win
2024-10-15,Switzerland,Denmark,False,UEFA Nations League,0.2,0.4,1.0,1.4,0.4,0.3,1.0,0.9,291.0,1791.0,1500.0,0.14285714285714285,-0.42857142857142855,draw
2024-10-15,Northern Ireland,Bulgaria,False,UEFA Nations League,0.3,0.1,0.9,1.2,0.1,0.6,0.8,1.3,0.0,1500.0,1500.0,0.2222222222222222,-0.3333333333333333,home_win
2024-10-15,Saint Kitts and Nevis,Cayman Islands,False,CONCACAF Nations League,0.5,0.1,1.3,1.6,0.4,0.1,1.1,2.2,0.0,1500.0,1500.0,0.5,0.0,draw
2024-11-14,Paraguay,Argentina,False,FIFA World Cup qualification,0.3,0.3,0.7,1.0,0.7,0.2,2.0,0.4,-433.0,1706.0,2139.0,0.1,-0.9,home_win
2024-11-14,Solomon Islands,New Caledonia,True,FIFA World Cup qualification,0.6,0.1,1.7,2.0,0.3,0.2,1.1,1.8,0.0,1500.0,1500.0,0.3333333333333333,-2.3333333333333335,away_win
2024-11-14,Papua New Guinea,Fiji,False,FIFA World Cup qualification,0.4,0.0,1.6,1.8,0.3,0.1,1.1,1.8,0.0,1500.0,1500.0,0.25,-1.0,draw
2024-11-14,North Korea,Iran,True,FIFA World Cup qualification,0.3,0.3,1.4,0.9,0.7,0.2,2.0,0.7,-327.0,1500.0,1827.0,0.0,-1.3,away_win
2024-11-14,Qatar,Uzbekistan,False,FIFA World Cup qualification,0.6,0.2,2.0,1.5,0.7,0.3,1.6,0.5,-109.0,1534.0,1643.0,0.1,-1.1,home_win
2024-11-14,Iraq,Jordan,False,FIFA World Cup qualification,0.7,0.1,2.0,0.9,0.7,0.1,2.6,0.8,118.0,1621.0,1503.0,0.6,1.0,draw
2024-11-14,Kuwait,South Korea,False,FIFA World Cup qualification,0.2,0.4,0.9,1.3,0.7,0.2,2.2,0.7,-299.0,1500.0,1799.0,0.2,-1.1,away_win
2024-11-14,Oman,Palestine,False,FIFA World Cup qualification,0.4,0.3,1.4,1.0,0.3,0.3,1.3,1.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-14,Bahrain,China,False,FIFA World Cup qualification,0.4,0.4,1.4,1.1,0.2,0.3,1.1,1.9,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-14,Australia,Saudi Arabia,False,FIFA World Cup qualification,0.6,0.2,2.3,0.5,0.3,0.5,1.0,0.8,198.0,1784.0,1586.0,0.5,0.6666666666666666,draw
2024-11-14,Ecuador,Bolivia,False,FIFA World Cup qualification,0.3,0.5,0.7,0.5,0.4,0.0,1.0,2.1,383.0,1883.0,1500.0,0.7,1.1,home_win
2024-11-14,United Arab Emirates,Kyrgyzstan,False,FIFA World Cup qualification,0.4,0.3,1.6,0.9,0.3,0.3,1.4,1.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-14,Venezuela,Brazil,False,FIFA World Cup qualification,0.3,0.5,1.0,1.0,0.4,0.3,1.3,0.7,-511.0,1500.0,2011.0,0.0,-1.1,draw
2024-11-14,Saint Kitts and Nevis,Cuba,False,CONCACAF Nations League,0.5,0.2,1.4,1.5,0.2,0.5,0.9,1.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-14,Costa Rica,Panama,False,CONCACAF Nations League,0.5,0.3,1.7,0.8,0.6,0.0,1.7,1.6,-265.0,1500.0,1765.0,0.2,-0.8,away_win
2024-11-14,Belgium,Italy,False,UEFA Nations League,0.3,0.3,1.4,1.0,0.5,0.3,1.9,1.2,490.0,1990.0,1500.0,0.1111111111111111,-0.8888888888888888,away_win
2024-11-14,Jamaica,USA,False,CONCACAF Nations League,0.5,0.2,1.0,1.0,0.5,0.2,2.1,0.9,-274.0,1500.0,1774.0,0.1,-1.0,away_win
2024-11-14,Republic of Ireland,Finland,False,UEFA Nations League,0.3,0.0,1.0,1.4,0.2,0.0,1.0,2.1,0.0,1500.0,1500.0,0.4,0.4,home_win
2024-11-14,Greece,England,False,UEFA Nations League,0.7,0.2,2.3,0.4,0.5,0.3,1.5,0.9,-514.0,1500.0,2014.0,0.14285714285714285,-1.2857142857142858,away_win
2024-11-14,Kazakhstan,Austria,False,UEFA Nations League,0.3,0.1,0.8,2.0,0.6,0.1,2.1,1.0,-335.0,1500.0,1835.0,0.0,-2.0,away_win
2024-11-14,Slovenia,Norway,False,UEFA Nations League,0.3,0.5,1.0,0.9,0.5,0.2,1.9,1.4,-255.0,1500.0,1755.0,0.2,-0.5,away_win
2024-11-14,France,Israel,False,UEFA Nations League,0.5,0.3,1.3,0.8,0.2,0.1,1.0,2.1,609.0,2109.0,1500.0,0.5555555555555556,1.3333333333333333,draw
2024-11-14,Armenia,Faroe Islands,False,UEFA Nations League,0.2,0.3,1.0,1.4,0.0,0.4,0.5,1.4,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-14,Montserrat,Saint Vincent and the Grenadines,True,CONCACAF Nations League,0.3,0.0,1.0,2.3,0.3,0.1,1.6,2.2,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-14,El Salvador,Bonaire,False,CONCACAF Nations League,0.4,0.2,1.5,1.3,0.3,0.1,1.1,1.8,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-14,Belize,French Guiana,False,CONCACAF Nations League,0.5,0.1,1.2,1.2,0.3,0.2,1.4,1.3,0.0,1500.0,1500.0,0.5,0.16666666666666666,home_win
2024-11-14,North Macedonia,Latvia,False,UEFA Nations League,0.4,0.3,1.4,1.7,0.2,0.1,0.6,2.3,0.0,1500.0,1500.0,1.0,2.3333333333333335,home_win
2024-11-15,Sint Maarten,Haiti,True,CONCACAF Nations League,0.4,0.0,1.2,2.5,0.6,0.3,2.8,1.3,4.0,1500.0,1496.0,0.5,0.0,away_win
2024-11-15,Indonesia,Japan,False,FIFA World Cup qualification,0.3,0.3,1.1,1.4,0.8,0.1,3.3,0.5,-405.0,1500.0,1905.0,0.0,-2.3333333333333335,away_win
2024-11-15,New Zealand,Vanuatu,False,FIFA World Cup qualification,0.6,0.2,2.3,0.6,0.5,0.1,3.2,2.6,25.0,1525.0,1500.0,1.0,6.0,home_win
2024-11-15,Samoa,Tahiti,True,FIFA World Cup qualification,0.6,0.1,1.7,1.5,0.3,0.0,1.0,1.5,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-15,Uruguay,Colombia,False,FIFA World Cup qualification,0.3,0.5,1.1,0.5,0.6,0.2,1.9,0.6,22.0,2006.0,1984.0,0.3,0.1,home_win
2024-11-15,Suriname,Canada,False,CONCACAF Nations League,0.5,0.3,2.3,0.8,0.3,0.4,1.4,1.5,-205.0,1500.0,1705.0,0.5,0.0,away_win
2024-11-15,Honduras,Mexico,False,CONCACAF Nations League,0.6,0.2,2.3,0.8,0.6,0.1,1.2,0.5,-294.0,1500.0,1794.0,0.2,-1.4,home_win
2024-11-15,Cayman Islands,Guadeloupe,False,CONCACAF Nations League,0.4,0.2,1.1,1.8,0.6,0.1,1.7,0.7,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-15,Barbados,Guyana,False,CONCACAF Nations League,0.4,0.0,2.3,2.9,0.5,0.1,2.3,2.0,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-15,Puerto Rico,Aruba,False,CONCACAF Nations League,0.5,0.1,2.5,1.7,0.4,0.1,2.0,1.9,0.0,1500.0,1500.0,0.3333333333333333,-0.3333333333333333,home_win
2024-11-15,Peru,Chile,False,FIFA World Cup qualification,0.1,0.3,0.3,1.4,0.0,0.3,0.2,1.6,0.0,1500.0,1500.0,0.3,-0.3,draw
2024-11-15,Saint Lucia,Grenada,True,CONCACAF Nations League,0.4,0.2,1.2,1.6,0.1,0.3,0.7,2.1,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-15,San Marino,Gibraltar,False,UEFA Nations League,0.1,0.0,0.4,2.8,0.1,0.2,0.3,3.6,0.0,1500.0,1500.0,0.0,-0.6666666666666666,draw
2024-11-15,Luxembourg,Bulgaria,False,UEFA Nations League,0.2,0.3,0.7,1.8,0.1,0.6,0.8,1.5,0.0,1500.0,1500.0,0.0,-1.8,away_win
2024-11-15,Northern Ireland,Belarus,False,UEFA Nations League,0.4,0.1,1.4,1.1,0.3,0.6,0.7,0.5,0.0,1500.0,1500.0,0.6666666666666666,0.6666666666666666,home_win
2024-11-15,Romania,Kosovo,False,UEFA Nations League,0.7,0.1,1.8,0.9,0.5,0.2,1.6,1.0,0.0,1500.0,1500.0,0.6666666666666666,1.6666666666666667,draw
2024-11-15,Cyprus,Lithuania,False,UEFA Nations League,0.1,0.0,0.3,3.3,0.3,0.1,1.0,1.5,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-15,Curaçao,Saint Martin,False,CONCACAF Nations League,0.5,0.1,1.8,1.0,0.5,0.1,2.7,1.3,-163.0,1337.0,1500.0,0.5,0.0,home_win
2024-11-15,Switzerland,Serbia,False,UEFA Nations League,0.2,0.4,1.1,1.5,0.2,0.4,0.9,1.2,291.0,1791.0,1500.0,0.4,-0.2,draw
2024-11-15,Denmark,Spain,False,UEFA Nations League,0.3,0.4,1.0,1.0,0.9,0.1,2.0,0.5,-533.0,1500.0,2033.0,0.1,-1.2,away_win
2024-11-15,Scotland,Croatia,False,UEFA Nations League,0.0,0.4,1.1,2.1,0.4,0.3,1.4,1.4,-151.0,1800.0,1951.0,0.3333333333333333,0.0,home_win
2024-11-15,Portugal,Poland,False,UEFA Nations League,0.6,0.3,1.4,0.6,0.2,0.4,1.6,1.7,532.0,2032.0,1500.0,0.5,0.7,home_win
2024-11-16,Dominican Republic,Dominica,False,CONCACAF Nations League,0.7,0.1,3.0,0.7,0.4,0.1,1.5,2.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-16,Bermuda,Antigua and Barbuda,True,CONCACAF Nations League,0.5,0.2,1.9,1.8,0.1,0.2,1.0,2.7,0.0,1500.0,1500.0,0.5,0.8333333333333334,home_win
2024-11-16,Andorra,Moldova,False,UEFA Nations League,0.0,0.1,0.2,2.0,0.4,0.3,1.0,1.0,0.0,1500.0,1500.0,0.2,-0.6,away_win
2024-11-16,Sweden,Slovakia,False,UEFA Nations League,0.5,0.2,2.0,1.2,0.6,0.2,1.8,1.1,191.0,1691.0,1500.0,0.5,0.75,home_win
2024-11-16,Azerbaijan,Estonia,False,UEFA Nations League,0.2,0.1,0.9,1.9,0.1,0.0,0.4,2.9,0.0,1500.0,1500.0,0.3333333333333333,0.0,draw
2024-11-16,Albania,Czechia,False,UEFA Nations League,0.3,0.3,1.0,1.0,0.4,0.3,1.5,1.3,-256.0,1500.0,1756.0,0.3333333333333333,0.3333333333333333,draw
2024-11-16,Montenegro,Iceland,False,UEFA Nations League,0.2,0.2,0.9,1.5,0.3,0.2,1.9,1.9,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-16,Georgia,Ukraine,False,UEFA Nations League,0.4,0.2,1.2,1.1,0.4,0.3,1.1,1.2,0.0,1500.0,1500.0,0.0,-0.8,draw
2024-11-16,Netherlands,Hungary,False,UEFA Nations League,0.4,0.3,1.8,1.3,0.3,0.4,1.2,1.6,470.0,1970.0,1500.0,0.7,1.8,home_win
2024-11-16,Germany,Bosnia and Herzegovina,False,UEFA Nations League,0.7,0.2,2.5,0.9,0.1,0.1,0.8,2.3,400.0,1885.0,1485.0,0.5,0.0,home_win
2024-11-16,Türkiye,Wales,False,UEFA Nations League,0.6,0.2,1.7,1.2,0.5,0.5,1.5,0.7,265.0,1765.0,1500.0,0.3,-0.3,draw
2024-11-17,Latvia,Armenia,False,UEFA Nations League,0.2,0.1,0.5,2.2,0.1,0.3,0.8,1.4,0.0,1500.0,1500.0,0.3333333333333333,-0.6666666666666666,away_win
2024-11-17,Papua New Guinea,Solomon Islands,False,FIFA World Cup qualification,0.3,0.1,1.5,2.0,0.5,0.1,1.8,2.3,0.0,1500.0,1500.0,0.0,-0.75,away_win
2024-11-17,El Salvador,Montserrat,False,CONCACAF Nations League,0.5,0.2,1.6,1.1,0.3,0.0,1.1,2.2,0.0,1500.0,1500.0,0.75,1.5,home_win
2024-11-17,Saint Vincent and the Grenadines,Bonaire,True,CONCACAF Nations League,0.4,0.1,1.7,1.9,0.3,0.1,1.0,1.3,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-17,North Macedonia,Faroe Islands,False,UEFA Nations League,0.5,0.3,1.5,1.0,0.1,0.4,0.5,1.1,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-17,Fiji,New Caledonia,True,FIFA World Cup qualification,0.2,0.2,1.0,2.1,0.4,0.2,1.3,1.8,0.0,1500.0,1500.0,0.3333333333333333,0.0,draw
2024-11-17,Norway,Kazakhstan,False,UEFA Nations League,0.6,0.2,2.2,1.3,0.2,0.1,0.7,2.2,255.0,1755.0,1500.0,0.5,0.0,home_win
2024-11-17,Finland,Greece,False,UEFA Nations League,0.2,0.0,1.0,2.1,0.6,0.2,1.8,0.7,0.0,1500.0,1500.0,0.5,0.3,away_win
2024-11-17,England,Republic of Ireland,False,UEFA Nations League,0.6,0.2,1.7,0.8,0.3,0.0,0.8,1.4,514.0,2014.0,1500.0,0.3333333333333333,0.7777777777777778,home_win
2024-11-17,Italy,France,False,UEFA Nations League,0.5,0.3,1.5,1.0,0.4,0.4,1.2,0.8,-609.0,1500.0,2109.0,0.4,0.2,away_win
2024-11-17,Israel,Belgium,True,UEFA Nations League,0.1,0.2,0.9,2.1,0.3,0.2,1.3,1.0,-490.0,1500.0,1990.0,0.0,-2.2,home_win
2024-11-17,Austria,Slovenia,False,UEFA Nations League,0.6,0.1,2.2,1.0,0.3,0.5,1.0,1.1,335.0,1835.0,1500.0,0.6666666666666666,0.6666666666666666,draw
2024-11-18,New Zealand,Samoa,False,FIFA World Cup qualification,0.7,0.1,2.9,0.5,0.6,0.1,1.6,1.4,25.0,1525.0,1500.0,0.5,0.0,home_win
2024-11-18,Tahiti,Vanuatu,True,FIFA World Cup qualification,0.4,0.0,1.3,1.2,0.5,0.1,3.2,3.2,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-18,USA,Jamaica,False,CONCACAF Nations League,0.5,0.2,1.6,0.9,0.4,0.2,0.9,1.1,274.0,1774.0,1500.0,0.7,1.0,home_win
2024-11-18,Panama,Costa Rica,False,CONCACAF Nations League,0.6,0.0,1.5,1.6,0.5,0.3,1.6,0.6,265.0,1765.0,1500.0,0.7,0.9,draw
2024-11-18,Cuba,Saint Kitts and Nevis,False,CONCACAF Nations League,0.2,0.4,1.0,1.5,0.5,0.2,1.3,1.4,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-18,Aruba,Sint Maarten,True,CONCACAF Nations League,0.3,0.1,1.9,2.3,0.4,0.0,1.1,2.8,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-18,Saint Lucia,Curaçao,False,CONCACAF Nations League,0.3,0.2,1.0,1.9,0.6,0.1,2.3,0.9,163.0,1500.0,1337.0,0.5,0.0,away_win
2024-11-18,Grenada,Saint Martin,True,CONCACAF Nations League,0.2,0.2,1.0,2.0,0.5,0.0,2.6,1.7,0.0,1500.0,1500.0,0.5,0.0,away_win
2024-11-18,Puerto Rico,Haiti,False,CONCACAF Nations League,0.6,0.1,2.9,1.5,0.7,0.2,3.6,1.3,4.0,1500.0,1496.0,0.5,0.0,away_win
2024-11-18,Bulgaria,Belarus,False,UEFA Nations League,0.2,0.5,0.8,1.4,0.3,0.5,0.7,0.7,0.0,1500.0,1500.0,0.6,0.6,draw
2024-11-18,Luxembourg,Northern Ireland,False,UEFA Nations League,0.2,0.3,0.7,1.0,0.5,0.1,1.4,0.7,0.0,1500.0,1500.0,0.3333333333333333,-0.3333333333333333,draw
2024-11-18,Romania,Cyprus,False,UEFA Nations League,0.6,0.2,1.6,0.8,0.2,0.0,0.4,3.1,0.0,1500.0,1500.0,0.8888888888888888,2.5555555555555554,home_win
2024-11-18,Kosovo,Lithuania,False,UEFA Nations League,0.5,0.2,1.4,0.8,0.3,0.1,1.0,1.4,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-18,Spain,Switzerland,False,UEFA Nations League,0.9,0.1,2.1,0.6,0.2,0.5,1.2,1.5,242.0,2033.0,1791.0,0.6,1.0,home_win
2024-11-18,Serbia,Denmark,False,UEFA Nations League,0.2,0.5,0.9,1.1,0.2,0.4,0.9,1.1,0.0,1500.0,1500.0,0.0,-1.5,draw
2024-11-18,Poland,Scotland,False,UEFA Nations League,0.2,0.3,1.6,2.1,0.1,0.4,1.2,1.9,-300.0,1500.0,1800.0,0.4,0.4,away_win
2024-11-18,Croatia,Portugal,False,UEFA Nations League,0.4,0.3,1.3,1.3,0.6,0.3,1.7,0.7,-81.0,1951.0,2032.0,0.0,-1.8,draw
2024-11-18,Liechtenstein,San Marino,False,UEFA Nations League,0.0,0.2,0.3,1.8,0.1,0.1,0.5,2.6,0.0,1500.0,1500.0,0.3333333333333333,0.3333333333333333,away_win
2024-11-19,Colombia,Ecuador,False,FIFA World Cup qualification,0.5,0.2,1.9,0.8,0.4,0.4,1.1,0.5,101.0,1984.0,1883.0,0.5,0.2,away_win
2024-11-19,Argentina,Peru,False,FIFA World Cup qualification,0.6,0.2,1.9,0.6,0.1,0.4,0.3,1.2,639.0,2139.0,1500.0,0.6,1.0,home_win
2024-11-19,Chile,Venezuela,False,FIFA World Cup qualification,0.0,0.4,0.2,1.3,0.3,0.5,1.1,1.1,0.0,1500.0,1500.0,0.6,0.9,home_win
2024-11-19,China,Japan,False,FIFA World Cup qualification,0.3,0.2,1.2,1.9,0.8,0.1,3.4,0.4,-405.0,1500.0,1905.0,0.125,-1.75,away_win
2024-11-19,North Korea,Uzbekistan,True,FIFA World Cup qualification,0.3,0.2,1.6,1.2,0.6,0.3,1.6,0.7,-143.0,1500.0,1643.0,0.16666666666666666,-0.6666666666666666,away_win
2024-11-19,Kyrgyzstan,Iran,False,FIFA World Cup qualification,0.3,0.3,1.4,1.4,0.7,0.2,2.1,0.8,-327.0,1500.0,1827.0,0.0,-3.3333333333333335,away_win
2024-11-19,Kuwait,Jordan,False,FIFA World Cup qualification,0.2,0.4,1.0,1.5,0.6,0.2,2.4,0.8,-3.0,1500.0,1503.0,0.0,-0.5,draw
2024-11-19,Palestine,South Korea,True,FIFA World Cup qualification,0.2,0.3,1.0,1.4,0.7,0.2,2.3,0.7,-299.0,1500.0,1799.0,0.5,0.0,draw
2024-11-19,Oman,Iraq,False,FIFA World Cup qualification,0.5,0.2,1.5,1.0,0.6,0.2,1.7,0.7,-121.0,1500.0,1621.0,0.16666666666666666,-0.3333333333333333,away_win
2024-11-19,Bahrain,Australia,False,FIFA World Cup qualification,0.3,0.4,1.3,1.2,0.5,0.3,1.9,0.5,-284.0,1500.0,1784.0,0.25,-0.75,draw
2024-11-19,Indonesia,Saudi Arabia,False,FIFA World Cup qualification,0.3,0.3,1.0,1.5,0.3,0.5,1.0,0.8,-86.0,1500.0,1586.0,0.0,-1.5,home_win
2024-11-19,Bolivia,Paraguay,False,FIFA World Cup qualification,0.4,0.0,1.0,2.4,0.3,0.3,0.8,1.1,-206.0,1500.0,1706.0,0.4,0.0,draw
2024-11-19,United Arab Emirates,Qatar,False,FIFA World Cup qualification,0.5,0.3,1.8,0.7,0.6,0.2,2.0,1.5,-34.0,1500.0,1534.0,0.4444444444444444,-0.1111111111111111,home_win
2024-11-19,Mexico,Honduras,False,CONCACAF Nations League,0.5,0.1,1.0,0.7,0.7,0.1,2.5,0.8,294.0,1794.0,1500.0,0.7,1.2,home_win
2024-11-19,Brazil,Uruguay,False,FIFA World Cup qualification,0.4,0.4,1.3,0.6,0.3,0.5,1.1,0.6,5.0,2011.0,2006.0,0.5,1.1,draw
2024-11-19,Guyana,Barbados,False,CONCACAF Nations League,0.5,0.1,2.4,1.9,0.4,0.0,2.4,2.8,0.0,1500.0,1500.0,1.0,2.3333333333333335,home_win
2024-11-19,Guadeloupe,Cayman Islands,False,CONCACAF Nations League,0.6,0.1,2.1,0.6,0.4,0.1,0.9,2.2,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-19,French Guiana,Belize,True,CONCACAF Nations League,0.3,0.1,1.5,1.5,0.6,0.1,1.4,1.2,0.0,1500.0,1500.0,0.2857142857142857,-0.2857142857142857,draw
2024-11-19,Dominican Republic,Bermuda,False,CONCACAF Nations League,0.7,0.1,3.1,0.8,0.5,0.2,2.0,1.9,0.0,1500.0,1500.0,0.5,0.0,home_win
2024-11-19,Antigua and Barbuda,Dominica,True,CONCACAF Nations League,0.0,0.2,0.7,2.8,0.3,0.1,1.3,2.9,0.0,1500.0,1500.0,0.0,-1.0,draw
2024-11-19,Malta,Andorra,False,UEFA Nations League,0.2,0.0,0.3,2.0,0.0,0.1,0.1,1.9,0.0,1500.0,1500.0,0.6666666666666666,1.0,draw
